gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CLV,AvgMonthlyCharges
0,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.007064065954310981,0,0,0,1,0,1,0,0,0,0,1,0.0068771929824561415,0.06202090592334494
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.27263681592039796,0.005256309874723655,1,1,0,0,1,0,0,0,0,1,0,0.005339181286549708,0.2961672473867596
0,0,0,1,0.41666666666666663,1,0,0,1,1,0,1,0,0,0.46019900497512434,0.2222215825350037,0,1,0,0,0,1,0,0,1,0,0,0.22631578947368422,0.4697483546264034
0,0,1,1,0.20833333333333331,1,0,0,1,1,1,0,1,1,0.5099502487562189,0.12336495946941786,0,1,0,0,1,0,0,0,0,0,1,0.12192982456140351,0.5356716995741387
1,0,1,1,0.1111111111111111,1,0,0,0,0,1,1,1,1,0.5004975124378109,0.06498134672070746,0,1,0,0,1,0,0,0,0,1,0,0.06414035087719298,0.5274680603948897
0,0,0,0,0.09722222222222221,1,1,0,0,0,0,1,1,0,0.763681592039801,0.07547669491525424,1,0,1,0,1,0,0,0,0,0,1,0.07777777777777778,0.7420939107350257
1,0,1,1,0.9722222222222222,1,1,1,1,1,0,1,1,1,0.8945273631840797,0.9131528647752396,0,0,1,0,0,1,0,0,1,0,0,0.8854385964912281,0.9246789447486311
0,0,1,1,0.861111111111111,1,0,1,1,1,1,1,1,0,0.6751243781094527,0.6005031779661018,0,1,0,0,0,0,1,0,0,1,0,0.6243508771929824,0.6535836049604735
1,0,1,1,0.08333333333333333,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.013068809874723657,0,0,0,1,1,0,0,0,0,0,1,0.01382456140350877,0.04777390631049169
1,0,1,1,0.19444444444444442,1,0,0,0,0,0,0,1,1,0.6233830845771144,0.1327376565954311,0,0,1,0,1,0,0,1,0,0,0,0.13246783625730996,0.6370997179359549
1,0,0,0,0.3055555555555555,1,1,0,0,0,0,1,0,1,0.6557213930348259,0.2097860630066323,0,0,1,0,1,0,0,1,0,0,0,0.2165263157894737,0.641495090275578
0,0,1,1,0.3055555555555555,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.048348839351510686,0,0,0,1,0,1,0,0,0,0,1,0.05184795321637427,0.04935064935064937
0,0,1,1,0.2222222222222222,1,0,1,0,1,0,1,0,0,0.4577114427860697,0.11790714812085484,0,1,0,0,0,0,1,0,0,0,1,0.12023391812865497,0.4666666666666667
0,0,0,0,0.1388888888888889,1,1,0,0,0,0,0,0,0,0.07412935323383085,0.028970154753131912,0,0,0,1,0,0,1,1,0,0,0,0.030058479532163743,0.10578397212543555
1,0,0,1,0.18055555555555555,1,0,1,1,0,0,0,0,1,0.3756218905472637,0.08803311532792926,0,1,0,0,1,0,0,0,0,1,0,0.08514619883040936,0.4184579647994282
1,0,1,0,0.2777777777777778,1,1,1,0,0,0,0,0,0,0.6383084577114428,0.18334906963890937,1,0,1,0,1,0,0,0,0,1,0,0.19274853801169592,0.6117770034843205
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.5119402985074627,0.015567428150331615,0,0,1,0,1,0,0,0,0,1,0,0.016304093567251463,0.500116144018583
0,0,0,0,0.736111111111111,1,1,0,1,1,1,0,1,1,0.5537313432835821,0.45576754789977897,0,1,0,0,0,0,1,1,0,0,0,0.45809356725146205,0.5659369316065129
1,0,1,1,0.15277777777777776,1,0,0,0,0,0,0,0,0,0.023383084577114438,0.026932111274871044,0,0,0,1,0,1,0,0,0,0,1,0.02650292397660819,0.06958082567838667
0,0,1,0,0.9583333333333333,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.1569926768607222,0,0,0,1,0,0,1,0,0,0,1,0.16059649122807018,0.05561110269487787
1,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,1,0.5238805970149254,0.03143422991893884,1,0,1,0,1,0,0,1,0,0,0,0.033169590643274856,0.5061556329849013
0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.7044776119402985,0.7201605103168756,0,1,0,0,0,0,1,1,0,0,0,0.7498947368421053,0.6791392437733901
0,1,1,0,0.8055555555555555,0,0,0,1,1,0,0,1,1,0.2691542288557213,0.30526897568165073,1,1,0,0,1,0,0,0,0,1,0,0.30729824561403507,0.2967279426488846
1,0,1,1,0.2222222222222222,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.037007184966838615,0,0,0,1,1,0,0,0,0,1,0,0.03817543859649123,0.05865272938443669
0,0,1,0,0.5972222222222222,1,0,1,0,1,1,0,0,1,0.6567164179104478,0.4075223378776714,0,0,1,0,0,1,0,1,0,0,0,0.42371345029239765,0.636777138535505
1,0,1,0,0.027777777777777776,1,1,0,0,1,1,1,1,1,0.8572139303482588,0.02795689019896832,1,0,1,0,1,0,0,0,0,1,0,0.02442105263157895,1.0
0,0,1,0,0.19444444444444442,1,0,0,1,1,1,1,1,0,0.6338308457711442,0.13607106669123067,0,1,0,0,0,0,1,0,0,0,1,0.13418713450292397,0.6563132570101212
1,0,1,0,0.736111111111111,1,0,0,0,1,0,1,1,1,0.7621890547263681,0.5757415254237289,1,0,1,0,0,1,0,1,0,0,0,0.5879590643274853,0.7486029846821379
1,0,0,0,0.4444444444444444,1,0,0,0,0,0,0,0,0,0.02288557213930348,0.0753673084008843,0,0,0,1,0,1,0,1,0,0,0,0.07691228070175439,0.06206445993031359
1,0,1,0,0.4722222222222222,1,1,0,0,0,0,0,0,0,0.06417910447761191,0.08983511422254976,0,0,0,1,1,0,0,0,0,1,0,0.09822222222222222,0.0852223816355811
1,1,0,0,0.20833333333333331,1,1,0,0,0,0,0,0,1,0.5592039800995025,0.13192013633014005,1,0,1,0,1,0,0,0,0,0,1,0.1306140350877193,0.5816957026713125
1,1,0,0,0.09722222222222221,1,0,1,0,0,0,0,0,0,0.5791044776119403,0.05798636698599854,1,0,1,0,1,0,0,1,0,0,0,0.06259064327485381,0.5404678944748632
1,0,1,1,0.20833333333333331,1,1,0,1,1,0,1,1,1,0.8666666666666666,0.17953781319086223,0,0,1,0,1,0,0,1,0,0,0,0.18482456140350878,0.8378629500580721
0,0,1,0,0.8472222222222222,1,0,0,0,0,0,0,0,1,0.02288557213930348,0.14415991156963892,0,0,0,1,0,1,0,0,1,0,0,0.1466140350877193,0.06271396203423393
1,0,0,0,0.013888888888888888,0,0,0,1,0,0,0,0,0,0.11641791044776117,0.0034485537951363305,1,1,0,0,1,0,0,1,0,0,0,0.0035029239766081873,0.15029036004645763
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.2691542288557213,0.005216009579955785,0,1,0,0,1,0,0,0,0,0,1,0.005298245614035088,0.29291521486643435
0,0,0,0,0.1111111111111111,1,1,0,0,0,0,0,1,0,0.6592039800995024,0.07629997236551217,1,0,1,0,1,0,0,1,0,0,0,0.07906432748538011,0.6416376306620208
0,0,1,1,0.4583333333333333,1,0,1,0,1,0,1,1,0,0.5621890547263682,0.2824820375829035,0,1,0,0,0,1,0,0,1,0,0,0.28850877192982455,0.5627635237391335
1,0,0,0,0.18055555555555555,1,0,0,1,1,0,0,0,1,0.6069651741293532,0.12799949336772296,1,0,1,0,1,0,0,0,0,1,0,0.12049707602339182,0.6665415884928081
1,0,1,0,0.013888888888888888,0,0,0,0,0,0,0,0,1,0.06517412935323383,0.0028555637435519533,1,1,0,0,1,0,0,0,0,1,0,0.0029005847953216374,0.10243902439024391
0,0,0,0,0.2777777777777778,1,0,0,1,0,0,0,0,1,0.3338308457711442,0.11788987656595433,0,1,0,0,1,0,0,0,0,0,1,0.12116959064327486,0.3476655052264809
0,0,0,0,0.041666666666666664,0,0,0,0,0,1,0,0,0,0.12089552238805967,0.009459054900515846,0,1,0,0,1,0,0,0,0,1,0,0.010666666666666666,0.1264421215640728
1,0,0,0,0.18055555555555555,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.028187177597641864,0,0,0,1,0,1,0,0,0,1,0,0.02987719298245614,0.04697578843920308
1,0,1,0,0.5555555555555556,1,1,0,1,0,0,0,0,0,0.381592039800995,0.273938375092115,0,1,0,0,1,0,0,0,1,0,0,0.2647953216374269,0.4246457607433217
0,0,1,1,0.5972222222222222,1,1,1,0,0,1,0,1,1,0.5338308457711444,0.3653912582903464,0,1,0,0,0,1,0,0,1,0,0,0.3616023391812866,0.5577127731410204
0,0,1,0,0.08333333333333333,1,0,0,1,1,0,0,1,1,0.7238805970149254,0.061141304347826095,1,0,1,0,1,0,0,0,0,1,0,0.06385964912280702,0.6943089430894309
1,0,1,1,0.9583333333333333,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.15836864406779663,0,0,0,1,0,0,1,1,0,0,0,0.15938596491228071,0.057220286488579186
1,0,1,1,1.0,1,1,1,1,1,0,1,1,0,0.9099502487562189,0.9360376750184232,0,0,1,0,0,0,1,0,1,0,0,0.9237894736842106,0.9210865918182992
0,0,1,1,0.8194444444444444,1,0,0,0,0,0,0,0,0,0.010447761194029848,0.13733189019896833,0,0,0,1,0,0,1,0,1,0,0,0.13318128654970762,0.059839760625209154
1,0,1,0,0.2777777777777778,1,0,1,1,0,1,1,0,1,0.7791044776119402,0.21896301584377306,0,0,1,0,1,0,0,0,0,1,0,0.22584795321637427,0.7554703832752614
0,0,1,1,0.3333333333333333,1,1,0,0,0,0,0,0,1,0.05820895522388059,0.06763540899042005,0,0,0,1,0,0,1,1,0,0,0,0.06764912280701756,0.09941927990708477
0,0,0,0,0.8194444444444444,1,1,0,1,1,1,1,1,1,0.92636815920398,0.7507081337509213,0,0,1,0,1,0,0,0,0,1,0,0.7683801169590643,0.8987617866493435
0,0,1,1,1.0,1,1,0,1,1,1,1,1,1,0.9353233830845772,0.925945329771555,0,0,1,0,0,0,1,1,0,0,0,0.9452631578947369,0.9097754548974061
0,0,0,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.02487562189054726,0.002389231761238025,0,0,0,1,1,0,0,0,0,0,1,0.0024269005847953216,0.06480836236933799
1,0,1,0,0.375,1,0,1,0,0,1,1,1,1,0.8323383084577115,0.3087175294767871,0,0,1,0,0,1,0,0,1,0,0,0.32178947368421057,0.7946745816664516
1,0,0,0,0.19444444444444442,1,0,0,1,0,1,0,0,1,0.6149253731343283,0.12807433677229182,0,0,1,0,1,0,0,0,1,0,0,0.13107602339181287,0.6102206736353079
0,0,1,1,0.986111111111111,1,1,1,0,1,0,1,1,0,0.8686567164179103,0.8526966654384673,0,0,1,0,0,0,1,0,0,1,0,0.8764970760233919,0.8411411558783596
0,0,0,1,0.18055555555555555,1,0,0,0,0,0,1,0,1,0.5975124378109452,0.11905282792925573,0,0,1,0,1,0,0,0,1,0,0,0.11905263157894737,0.6110068792995623
0,0,0,0,0.611111111111111,1,0,0,0,0,0,0,0,0,0.5034825870646765,0.3407044491525424,0,0,1,0,1,0,0,0,1,0,0,0.3543157894736842,0.496853552951114
1,0,0,0,0.4583333333333333,1,0,0,1,0,1,0,0,1,0.6139303482587065,0.3091435611643331,0,0,1,0,0,1,0,1,0,0,0,0.30857894736842106,0.6279590328370817
0,0,1,1,1.0,0,0,1,1,1,1,0,1,1,0.37014925373134333,0.48120854826823883,0,1,0,0,0,0,1,0,1,0,0,0.46694736842105267,0.4113304942573235
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,1,0,0.6134328358208956,0.009199981577008107,1,0,1,0,1,0,0,0,0,1,0,0.009345029239766083,0.6144018583042974
1,0,0,0,0.2638888888888889,1,0,1,0,1,1,1,1,1,0.8791044776119402,0.2227397291820192,1,0,1,0,1,0,0,0,0,1,0,0.23688888888888887,0.818008435723455
0,0,1,0,0.8888888888888888,1,0,0,1,1,1,1,1,1,0.8378109452736319,0.7661776897568167,0,0,1,0,0,1,0,0,1,0,0,0.7668771929824562,0.8380516840882695
0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.2761194029850746,0.00972964259395726,1,1,0,0,1,0,0,0,1,0,0,0.010760233918128656,0.2645760743321719
1,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0.06965174129353235,0.002907378408253501,0,1,0,0,1,0,0,0,0,1,0,0.002953216374269006,0.10662020905923345
0,0,0,1,0.8472222222222222,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.12944454679439943,0,0,0,1,0,0,1,0,0,0,1,0.140906432748538,0.04324746291959408
1,0,1,1,0.40277777777777773,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.062183354826823876,0,0,0,1,0,1,0,0,0,1,0,0.06783625730994153,0.045039849413272465
0,1,1,0,0.3194444444444444,1,1,0,0,0,0,0,1,0,0.682089552238806,0.22750667833456156,0,0,1,0,1,0,0,0,0,1,0,0.23349707602339181,0.6702115841034186
1,0,1,0,0.7916666666666666,0,0,1,1,1,0,1,1,1,0.4029850746268656,0.39580070928518796,0,1,0,0,1,0,0,1,0,0,0,0.39166666666666666,0.4323450903681969
0,0,1,1,1.0,0,0,1,1,1,1,0,0,0,0.26865671641791045,0.3615281871775977,0,1,0,0,0,0,1,0,1,0,0,0.38105263157894737,0.2771970576848626
0,0,1,0,0.9166666666666666,0,0,1,1,1,1,1,0,1,0.381592039800995,0.4363025055268976,0,1,0,0,0,0,1,1,0,0,0,0.4369122807017544,0.4054552493576883
0,0,1,1,0.9027777777777777,1,1,0,1,1,1,1,1,1,0.6562189054726368,0.6130826271186441,0,1,0,0,0,0,1,1,0,0,0,0.6401169590643275,0.633127847761994
1,0,0,0,0.1111111111111111,1,0,0,0,0,0,1,0,1,0.6144278606965173,0.07191875460574798,0,0,1,0,1,0,0,1,0,0,0,0.07485380116959064,0.5974448315911731
1,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,1,0.5164179104477612,0.030898811717022853,1,0,1,0,1,0,0,0,0,1,0,0.0328187134502924,0.4953542392566783
1,0,1,0,0.986111111111111,1,1,0,0,0,0,0,0,0,0.06467661691542287,0.21150746131171708,0,0,0,1,0,0,1,1,0,0,0,0.2055263157894737,0.11239796502592794
0,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.019402985074626844,0.0023259027266028004,0,0,0,1,0,1,0,0,0,1,0,0.0023625730994152046,0.0596980255516841
0,0,1,0,0.05555555555555555,1,0,0,0,0,1,0,0,0,0.31641791044776113,0.020651022476050114,1,1,0,0,1,0,0,0,0,0,1,0.023415204678362573,0.2886178861788618
1,0,0,0,0.16666666666666666,1,0,0,0,0,0,0,0,1,0.010945273631840807,0.025256770449521005,0,0,0,1,0,1,0,1,0,0,0,0.02715789473684211,0.04185056136275647
0,0,0,0,0.3333333333333333,0,0,1,0,0,0,1,1,1,0.3218905472636816,0.14839144252026532,0,1,0,0,0,1,0,0,0,0,1,0.14203508771929826,0.37094463801780875
1,0,1,1,0.4305555555555555,1,0,1,0,1,1,1,1,1,0.6258706467661692,0.2931270725865881,0,1,0,0,0,1,0,0,0,0,1,0.2942280701754386,0.6350380277996329
1,0,1,0,0.013888888888888888,1,0,0,0,0,0,1,0,0,0.36766169154228856,0.006355932203389832,1,1,0,0,1,0,0,0,0,0,1,0.006456140350877194,0.38490127758420445
0,0,0,0,0.41666666666666663,1,1,0,0,0,1,0,1,1,0.7129353233830846,0.31355356484893154,0,0,1,0,1,0,0,0,1,0,0,0.3154385964912281,0.715416182733256
1,0,1,1,0.6527777777777778,1,1,1,1,0,1,1,1,1,0.6671641791044776,0.4729239591009581,0,1,0,0,0,0,1,0,1,0,0,0.46890058479532165,0.6839795388835348
0,0,0,0,0.75,1,1,1,1,0,1,1,1,1,0.8930348258706468,0.6633025515843773,0,0,1,0,0,0,1,0,1,0,0,0.6821052631578948,0.8632167591517185
0,0,0,0,0.6944444444444444,1,0,1,1,0,1,0,1,1,0.7487562189054726,0.5466447126013265,0,0,1,0,1,0,0,0,1,0,0,0.5467836257309941,0.7542392566782811
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,1,1,0.6601990049751243,0.009741156963890937,1,0,1,0,1,0,0,0,0,0,1,0.009894736842105263,0.6580720092915214
1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.18041866249078853,0,0,0,1,0,0,1,0,1,0,0,0.1705263157894737,0.0742160278745645
1,0,0,0,0.40277777777777773,1,1,0,0,0,0,0,0,0,0.06865671641791044,0.08083087693441417,0,0,0,1,1,0,0,0,0,1,0,0.08530409356725145,0.09692819095678643
0,0,0,0,0.027777777777777776,1,1,0,1,0,0,0,0,1,0.3597014925373134,0.01313789609432572,1,1,0,0,1,0,0,0,0,0,1,0.01272514619883041,0.40209059233449473
1,0,0,0,0.1388888888888889,0,0,0,0,0,1,0,0,1,0.1129353233830846,0.03443372328666176,0,1,0,0,0,0,1,0,0,0,1,0.034619883040935676,0.1498722415795587
0,0,1,0,0.25,1,1,0,0,0,0,0,0,1,0.546268656716418,0.1503719141488578,0,0,1,0,1,0,0,0,0,1,0,0.154,0.5461349851593754
1,1,0,0,0.15277777777777776,1,0,0,1,0,0,1,1,1,0.763681592039801,0.12899548636698602,1,0,1,0,1,0,0,0,0,1,0,0.12222222222222223,0.8183085207475451
0,0,0,0,0.2222222222222222,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.03274111090641121,0,0,0,1,0,0,1,0,0,0,1,0.03695906432748538,0.03713704994192801
1,0,0,0,1.0,1,1,0,1,1,1,1,1,0,0.6800995024875621,0.7312200626381725,0,1,0,0,0,0,1,1,0,0,0,0.7292631578947368,0.6915343915343916
0,0,0,0,1.0,1,1,0,1,1,1,1,1,0,0.9049751243781096,0.9071366064848932,0,0,1,0,0,0,1,1,0,0,0,0.9195789473684212,0.8886953155245839
1,0,1,1,0.5694444444444444,1,0,1,0,0,1,1,1,1,0.5616915422885572,0.36703781319086226,0,1,0,0,0,1,0,0,1,0,0,0.35821052631578953,0.5944024248604856
1,1,1,0,0.9027777777777777,1,0,1,1,1,0,0,1,0,0.7577114427860697,0.7053875736919676,0,0,1,0,1,0,0,0,0,1,0,0.7176608187134503,0.7477208969891895
1,1,0,0,0.18055555555555555,1,0,0,1,1,0,0,0,1,0.363681592039801,0.08420458732498158,0,1,0,0,1,0,0,0,0,1,0,0.08332163742690059,0.3946931117662824
0,1,0,0,0.05555555555555555,1,0,1,0,0,0,0,0,0,0.5681592039800994,0.03148028739867355,0,0,1,0,1,0,0,0,0,1,0,0.03525146198830409,0.5070847851335656
0,0,0,0,0.5694444444444444,1,1,0,0,1,0,0,1,0,0.46517412935323377,0.2915208179808402,0,1,0,0,0,1,0,0,0,0,1,0.3116959064327485,0.44577207444548317
0,1,0,0,0.20833333333333331,1,0,0,1,0,0,0,0,1,0.5587064676616916,0.12369887619749448,1,0,1,0,1,0,0,0,0,1,0,0.13052631578947368,0.5374680603948896
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,1,0.3014925373134328,0.005590226602800295,1,1,0,0,1,0,0,0,0,0,1,0.005678362573099415,0.32311265969802555
0,0,0,0,0.5833333333333333,1,1,1,1,1,0,0,1,1,0.8034825870646766,0.4949394344141489,0,0,1,0,0,1,0,0,0,1,0,0.48631578947368426,0.8229412090039268
1,0,1,0,0.7083333333333333,1,0,1,1,1,0,1,0,1,0.7487562189054726,0.5319120762711865,0,0,1,0,0,1,0,0,0,1,0,0.5577192982456141,0.7136298421807747
1,0,1,1,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.518905472636816,0.016943395357406046,1,0,1,0,1,0,0,0,0,1,0,0.016467836257309944,0.5556329849012777
0,1,1,0,0.013888888888888888,0,0,0,1,0,0,1,0,0,0.218407960199005,0.004628776713338247,1,1,0,0,1,0,0,0,0,1,0,0.004701754385964913,0.24552845528455286
0,0,0,1,0.4444444444444444,1,1,0,1,1,1,1,1,0,0.6512437810945274,0.30320790346352255,0,1,0,0,0,1,0,0,1,0,0,0.31326315789473685,0.6366144018583043
0,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,1,0.015920398009950265,0.022228491156963896,0,0,0,1,1,0,0,0,0,0,1,0.02321637426900585,0.05138211382113822
1,0,1,1,0.9305555555555555,0,0,0,1,1,1,1,1,1,0.41094527363184075,0.4725382277081798,0,1,0,0,0,0,1,0,0,1,0,0.46664912280701754,0.4411357844921733
1,0,1,1,0.8472222222222222,1,1,1,1,1,1,1,1,0,0.9636815920398009,0.8069443165070008,0,0,1,0,0,0,1,0,1,0,0,0.8211812865497076,0.9394908703185393
0,0,0,0,0.6944444444444444,1,1,1,1,1,1,1,1,0,0.9562189054726368,0.6668086772291821,0,0,1,0,0,1,0,0,1,0,0,0.6687134502923977,0.9481718931475028
1,0,1,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.26218905472636816,0.00927482498157701,1,1,0,0,1,0,0,0,1,0,0,0.010432748538011696,0.24622531939605108
1,1,1,0,0.40277777777777773,0,0,1,0,1,0,0,1,1,0.26616915422885573,0.1414713061901253,0,1,0,0,1,0,0,0,0,1,0,0.15263157894736842,0.26566542512715774
0,1,0,0,0.041666666666666664,0,0,0,0,1,0,0,1,1,0.22786069651741292,0.015221997052321298,1,1,0,0,1,0,0,0,0,1,0,0.01443859649122807,0.2814556716995741
0,1,0,0,0.18055555555555555,1,1,0,1,1,0,1,1,1,0.882089552238806,0.15709054900515845,1,0,1,0,1,0,0,0,0,1,0,0.16253801169590645,0.847118734923613
0,1,1,0,0.7916666666666666,1,1,0,1,0,0,0,1,1,0.7124378109452736,0.5671230195283715,0,0,1,0,1,0,0,0,0,1,0,0.599,0.6748864029993684
1,0,0,0,0.4305555555555555,0,0,1,1,0,1,0,1,1,0.3144278606965174,0.17502993736182756,0,1,0,0,0,0,1,1,0,0,0,0.18074269005847957,0.3276235435165411
1,0,1,0,0.625,1,1,1,1,1,1,1,1,0,0.9457711442786069,0.5794318809874724,0,0,1,0,0,1,0,0,0,0,1,0.5963157894736842,0.9110594915472964
1,0,1,1,0.8472222222222222,1,1,1,1,1,1,1,1,0,0.6950248756218904,0.6363704403095064,0,1,0,0,0,0,1,0,0,0,1,0.6285497076023392,0.7138439862150378
0,0,0,0,0.6944444444444444,1,1,0,0,0,0,0,0,0,0.06616915422885569,0.1376255066322771,0,0,0,1,0,0,1,1,0,0,0,0.1456140350877193,0.09412311265969805
1,1,0,0,0.2638888888888889,1,0,1,1,0,1,1,1,1,0.86318407960199,0.23112219049373622,0,0,1,0,1,0,0,0,0,0,1,0.23333333333333334,0.8536096338406993
0,0,0,0,0.8194444444444444,1,0,0,0,0,0,0,0,0,0.010945273631840807,0.12661201179071482,1,0,0,1,0,0,1,0,0,0,1,0.1335263157894737,0.04517805468611588
1,0,1,0,0.986111111111111,1,1,0,0,0,0,0,0,1,0.05970149253731341,0.19953827376565958,0,0,0,1,0,0,1,0,1,0,0,0.20137426900584796,0.09879439237048307
1,1,0,0,0.2222222222222222,1,0,0,0,0,1,1,1,1,0.7582089552238807,0.17400515843773032,1,0,1,0,1,0,0,0,0,1,0,0.17674853801169593,0.7495934959349594
0,0,1,0,0.7916666666666666,1,0,1,1,0,1,0,0,1,0.4129353233830846,0.397263034266765,0,1,0,0,0,0,1,0,0,1,0,0.3983333333333334,0.43441530655908067
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0.06517412935323383,0.0028555637435519533,1,1,0,0,1,0,0,1,0,0,0,0.0029005847953216374,0.10243902439024391
0,1,1,0,0.2777777777777778,1,1,0,1,0,1,1,1,0,0.8835820895522387,0.2500978721444363,0,0,1,0,1,0,0,0,0,1,0,0.2504093567251462,0.8810917537746806
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.5208955223880596,0.008129145173176124,1,0,1,0,1,0,0,0,0,0,1,0.008257309941520468,0.5279907084785133
0,0,1,0,0.06944444444444445,1,1,0,1,0,1,0,0,1,0.6681592039800995,0.046184137803979376,1,0,1,0,1,0,0,0,0,1,0,0.04994152046783626,0.6173751451800232
1,0,1,0,0.7222222222222222,1,1,0,1,1,0,1,1,1,0.863681592039801,0.6476660372144437,1,0,1,0,1,0,0,0,0,1,0,0.6389005847953216,0.8770749575627624
0,1,1,0,0.29166666666666663,1,0,1,1,0,0,0,1,1,0.46467661691542295,0.15426952837140753,0,1,0,0,1,0,0,1,0,0,0,0.15952631578947368,0.464808362369338
0,0,0,0,0.19444444444444442,0,0,0,0,1,1,1,1,1,0.3656716417910447,0.08888517870302139,0,1,0,0,1,0,0,0,0,1,0,0.09005847953216374,0.38433714949394393
1,0,0,0,0.06944444444444445,1,0,0,1,0,0,0,0,0,0.32139303482587056,0.02818142041267502,0,1,0,0,1,0,0,1,0,0,0,0.02956140350877193,0.32682926829268294
1,0,0,0,0.08333333333333333,1,0,1,1,0,0,0,0,0,0.36716417910447763,0.03717990051584377,0,1,0,0,1,0,0,0,0,0,1,0.03870175438596491,0.37204800619434764
1,0,0,0,0.1388888888888889,1,0,0,1,0,0,0,0,0,0.3278606965174129,0.057370348194546804,0,1,0,0,1,0,0,0,0,1,0,0.05988304093567252,0.334959349593496
1,0,0,1,0.013888888888888888,1,1,0,0,0,0,0,0,0,0.07114427860696515,0.0029246499631540163,0,0,0,1,1,0,0,0,0,0,1,0.0029707602339181286,0.10801393728222997
1,0,0,0,0.9444444444444444,1,1,1,0,0,0,0,0,0,0.36019900497512436,0.4246211772291821,0,1,0,0,1,0,0,0,0,0,1,0.4330526315789474,0.3759035321445652
0,0,1,1,0.25,1,0,0,0,1,0,1,1,0,0.7651741293532338,0.20495002763448789,1,0,1,0,1,0,0,0,0,0,1,0.20031578947368422,0.790811717640986
1,0,0,0,0.3055555555555555,1,1,0,0,0,0,0,0,1,0.5746268656716418,0.20537030213706708,0,0,1,0,0,1,0,0,1,0,0,0.19555555555555557,0.6252982789568154
1,0,0,0,0.2777777777777778,1,0,0,0,0,0,0,0,1,0.25970149253731345,0.10675548084008844,0,1,0,0,1,0,0,0,0,1,0,0.10374269005847954,0.3027409988385598
0,0,1,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.5149253731343283,0.008060058953574062,1,0,1,0,1,0,0,0,0,1,0,0.008187134502923977,0.5224157955865273
0,1,0,0,0.1111111111111111,1,0,0,1,0,0,0,0,1,0.5597014925373134,0.06984041083271923,1,0,1,0,1,0,0,0,0,1,0,0.06970760233918129,0.5764808362369338
0,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,1,0.2646766169154229,0.05013356669123066,1,1,0,0,1,0,0,0,1,0,0,0.052456140350877194,0.2765621370499419
0,1,0,0,0.3333333333333333,1,1,0,0,0,0,0,0,1,0.5756218905472636,0.19720661385408994,1,0,1,0,1,0,0,0,0,1,0,0.21361403508771928,0.535075493612079
0,0,0,0,0.4861111111111111,1,0,1,1,1,0,0,0,0,0.42736318407960205,0.2327284450994842,0,1,0,0,0,1,0,0,0,0,1,0.2505263157894737,0.40858138377302144
0,0,1,1,0.3194444444444444,1,0,0,1,1,1,0,0,0,0.682089552238806,0.2234708916728077,0,0,1,0,0,1,0,0,0,0,1,0.23349707602339181,0.6560521133161642
1,1,0,0,0.08333333333333333,1,0,0,0,0,0,1,1,1,0.707462686567164,0.06537859248341932,0,0,1,0,1,0,0,0,0,1,0,0.0627017543859649,0.7512969415408439
1,0,0,0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.025371914148857776,0,0,0,1,1,0,0,0,0,0,1,0.02764912280701754,0.0426248548199768
